Taille,Test,CPU,Mem,Action,Structure
24721000,33,11.66,853644,removeValue_middle,arraylist
24721000,33,9.96,876024,removeValue_middle,vector
31647000,33,15.00,1169944,removeValue_last,arraylist
31647000,33,12.70,975260,removeValue_last,vector
6198000,33,3.20,302072,changeValue_first,arraylist
6198000,33,2.26,262104,changeValue_first,vector
19740000,33,9.80,695680,changeValue_middle,arraylist
19740000,33,9.17,657700,changeValue_middle,vector
7368000,33,3.86,299984,changeValue_last,arraylist
7368000,33,2.94,315360,changeValue_last,vector
17795000,33,9.68,658540,getValue_first,arraylist
17795000,33,8.12,571320,getValue_first,vector
10472000,33,5.12,381804,getValue_middle,arraylist
10472000,33,3.90,354068,getValue_middle,vector
6656000,33,3.62,307420,getValue_last,arraylist
6656000,33,2.24,268888,getValue_last,vector
9408000,34,4.94,368904,insert,arraylist
9408000,34,3.57,315096,insert,vector
23490000,34,11.63,850920,removeValue_first,arraylist
23490000,34,9.98,856412,removeValue_first,vector
18887000,34,9.85,680320,removeValue_middle,arraylist
18887000,34,8.03,589528,removeValue_middle,vector
12039000,34,5.92,436716,removeValue_last,arraylist
12039000,34,6.13,448128,removeValue_last,vector
7493000,34,3.93,309564,changeValue_first,arraylist
7493000,34,3.11,308092,changeValue_first,vector
9035000,34,4.45,352416,changeValue_middle,arraylist
9035000,34,2.96,312244,changeValue_middle,vector
13426000,34,5.40,412824,changeValue_last,arraylist
13426000,34,6.46,457456,changeValue_last,vector
21925000,34,11.38,849584,getValue_first,arraylist
21925000,34,9.64,872208,getValue_first,vector
27240000,34,13.07,958108,getValue_middle,arraylist
27240000,34,11.05,928024,getValue_middle,vector
20032000,34,10.82,733996,getValue_last,arraylist
20032000,34,7.93,620544,getValue_last,vector
30409000,35,13.57,946412,insert,arraylist
30409000,35,13.54,939280,insert,vector
11766000,35,5.74,437204,removeValue_first,arraylist
11766000,35,4.53,423292,removeValue_first,vector
12166000,35,5.80,441388,removeValue_middle,arraylist
12166000,35,4.61,422472,removeValue_middle,vector
22243000,35,11.04,849416,removeValue_last,arraylist
22243000,35,10.38,868340,removeValue_last,vector
23636000,35,11.55,852056,changeValue_first,arraylist
23636000,35,11.43,891188,changeValue_first,vector
18936000,35,9.46,683204,changeValue_middle,arraylist
18936000,35,7.85,601020,changeValue_middle,vector
17578000,35,9.21,665340,changeValue_last,arraylist
17578000,35,7.26,575256,changeValue_last,vector
9326000,35,4.76,376856,getValue_first,arraylist
9326000,35,3.12,318880,getValue_first,vector
19278000,35,9.47,688100,getValue_middle,arraylist
19278000,35,8.01,603832,getValue_middle,vector
6920000,35,3.63,307768,getValue_last,arraylist
6920000,35,2.38,276512,getValue_last,vector
24425000,36,11.65,846088,insert,arraylist
24425000,36,9.74,865076,insert,vector
26525000,36,13.15,951432,removeValue_first,arraylist
26525000,36,12.45,883712,removeValue_first,vector
21710000,36,11.23,846376,removeValue_middle,arraylist
21710000,36,10.52,856084,removeValue_middle,vector
11325000,36,4.90,377916,removeValue_last,arraylist
11325000,36,4.76,411444,removeValue_last,vector
32226000,36,20.71,1223848,changeValue_first,arraylist
32226000,36,12.67,991484,changeValue_first,vector
14029000,36,8.77,608248,changeValue_middle,arraylist
14029000,36,7.19,519628,changeValue_middle,vector
27242000,36,12.83,951500,changeValue_last,arraylist
27242000,36,11.77,884604,changeValue_last,vector
16069000,36,9.22,636332,getValue_first,arraylist
16069000,36,5.53,478196,getValue_first,vector
8560000,36,4.35,340552,getValue_middle,arraylist
8560000,36,2.95,312460,getValue_middle,vector
20738000,36,10.46,735088,getValue_last,arraylist
20738000,36,8.69,719680,getValue_last,vector
23436000,37,11.10,851112,insert,arraylist
23436000,37,10.51,875900,insert,vector
19013000,37,9.95,682688,removeValue_first,arraylist
19013000,37,10.06,649808,removeValue_first,vector
13264000,37,5.88,439540,removeValue_middle,arraylist
13264000,37,5.28,473404,removeValue_middle,vector
19296000,37,9.37,688204,removeValue_last,arraylist
19296000,37,9.05,651608,removeValue_last,vector
14357000,37,8.64,610876,changeValue_first,arraylist
14357000,37,5.08,467180,changeValue_first,vector
32549000,37,15.79,1165968,changeValue_middle,arraylist
32549000,37,12.82,1013252,changeValue_middle,vector
29339000,37,12.58,952948,changeValue_last,arraylist
29339000,37,11.19,930492,changeValue_last,vector
10697000,37,4.82,380960,getValue_first,arraylist
10697000,37,6.27,455316,getValue_first,vector
26576000,37,13.25,945872,getValue_middle,arraylist
26576000,37,11.20,910620,getValue_middle,vector
18451000,37,9.13,675228,getValue_last,arraylist
18451000,37,7.42,587960,getValue_last,vector
24188000,38,11.68,853456,insert,arraylist
24188000,38,10.13,865172,insert,vector
9129000,38,4.63,355412,removeValue_first,arraylist
9129000,38,3.54,316812,removeValue_first,vector
18478000,38,9.71,674296,removeValue_middle,arraylist
18478000,38,7.82,585444,removeValue_middle,vector
18213000,38,9.63,671888,removeValue_last,arraylist
18213000,38,8.83,640412,removeValue_last,vector
22046000,38,10.84,851944,changeValue_first,arraylist
22046000,38,11.25,879712,changeValue_first,vector
21777000,38,10.82,856832,changeValue_middle,arraylist
21777000,38,9.60,881188,changeValue_middle,vector
15272000,38,8.91,630668,changeValue_last,arraylist
15272000,38,5.19,464384,changeValue_last,vector
9792000,38,4.71,374712,getValue_first,arraylist
9792000,38,3.64,352256,getValue_first,vector
13460000,38,5.52,417520,getValue_middle,arraylist
13460000,38,6.73,457036,getValue_middle,vector
31790000,38,20.63,1222084,getValue_last,arraylist
31790000,38,13.34,944032,getValue_last,vector
23353000,39,11.17,859212,insert,arraylist
23353000,39,11.23,869864,insert,vector
14750000,39,9.37,617164,removeValue_first,arraylist
14750000,39,7.70,530968,removeValue_first,vector
20910000,39,11.44,854548,removeValue_middle,arraylist
20910000,39,9.11,704116,removeValue_middle,vector
16838000,39,9.05,654440,removeValue_last,arraylist
16838000,39,8.77,618088,removeValue_last,vector
23107000,39,10.79,851416,changeValue_first,arraylist
23107000,39,10.95,884932,changeValue_first,vector
5960000,39,2.80,258300,changeValue_middle,arraylist
5960000,39,2.29,260112,changeValue_middle,vector
7038000,39,3.63,307172,changeValue_last,arraylist
7038000,39,2.68,310296,changeValue_last,vector
20721000,39,10.55,726880,getValue_first,arraylist
20721000,39,9.20,680176,getValue_first,vector
21993000,39,11.00,853808,getValue_middle,arraylist
21993000,39,9.60,863444,getValue_middle,vector
25311000,39,11.83,839060,getValue_last,arraylist
25311000,39,10.86,899216,getValue_last,vector
15297000,40,9.12,621932,insert,arraylist
15297000,40,5.44,471264,insert,vector
9348000,40,4.75,381748,removeValue_first,arraylist
9348000,40,3.25,322552,removeValue_first,vector
31341000,40,14.36,1076632,removeValue_middle,arraylist
31341000,40,14.25,970928,removeValue_middle,vector
16535000,40,8.89,648156,removeValue_last,arraylist
16535000,40,7.57,562944,removeValue_last,vector
31683000,40,14.54,1166548,changeValue_first,arraylist
31683000,40,12.45,1006152,changeValue_first,vector
27789000,40,12.97,947388,changeValue_middle,arraylist
27789000,40,12.14,891300,changeValue_middle,vector
14192000,40,8.88,604100,changeValue_last,arraylist
14192000,40,4.95,478260,changeValue_last,vector
9696000,40,4.72,377364,getValue_first,arraylist
9696000,40,3.68,351224,getValue_first,vector
22072000,40,11.15,855740,getValue_middle,arraylist
22072000,40,9.22,877640,getValue_middle,vector
5764000,40,2.90,256964,getValue_last,arraylist
5764000,40,2.32,257720,getValue_last,vector
21868000,41,11.08,855704,insert,arraylist
21868000,41,9.86,861672,insert,vector
21267000,41,11.33,843272,removeValue_first,arraylist
21267000,41,10.50,849332,removeValue_first,vector
23344000,41,11.51,852368,removeValue_middle,arraylist
23344000,41,10.08,877284,removeValue_middle,vector
12685000,41,5.78,436600,removeValue_last,arraylist
12685000,41,5.07,467076,removeValue_last,vector
24195000,41,11.37,853072,changeValue_first,arraylist
24195000,41,11.83,885504,changeValue_first,vector
31347000,41,13.66,1077800,changeValue_middle,arraylist
31347000,41,13.52,987184,changeValue_middle,vector
13275000,41,5.68,440000,changeValue_last,arraylist
13275000,41,4.86,465236,changeValue_last,vector
32142000,41,15.81,1174884,getValue_first,arraylist
32142000,41,13.35,954220,getValue_first,vector
9825000,41,4.88,375996,getValue_middle,arraylist
9825000,41,3.50,351808,getValue_middle,vector
20611000,41,10.36,731992,getValue_last,arraylist
20611000,41,9.23,682420,getValue_last,vector
30103000,42,13.08,933024,insert,arraylist
30103000,42,12.52,958916,insert,vector
10947000,42,4.84,381424,removeValue_first,arraylist
10947000,42,4.29,420984,removeValue_first,vector
22577000,42,11.31,848516,removeValue_middle,arraylist
22577000,42,9.84,867504,removeValue_middle,vector
25211000,42,11.23,851004,removeValue_last,arraylist
25211000,42,11.67,885524,removeValue_last,vector
31927000,42,15.55,1174312,changeValue_first,arraylist
31927000,42,13.59,985608,changeValue_first,vector
22674000,42,11.22,849724,changeValue_middle,arraylist
22674000,42,10.02,871752,changeValue_middle,vector
25173000,42,11.41,853396,changeValue_last,arraylist
25173000,42,11.87,877288,changeValue_last,vector
23395000,42,10.97,852816,getValue_first,arraylist
23395000,42,9.55,868280,getValue_first,vector
32211000,42,15.88,1169592,getValue_middle,arraylist
32211000,42,13.12,982396,getValue_middle,vector
10385000,42,4.65,385240,getValue_last,arraylist
10385000,42,3.63,355056,getValue_last,vector
30144000,43,13.74,951784,insert,arraylist
30144000,43,13.52,934788,insert,vector
8306000,43,4.11,311020,removeValue_first,arraylist
8306000,43,3.35,318324,removeValue_first,vector
12897000,43,6.00,445924,removeValue_middle,arraylist
12897000,43,6.61,451388,removeValue_middle,vector
6205000,43,3.23,304956,removeValue_last,arraylist
6205000,43,2.25,263616,removeValue_last,vector
27127000,43,12.94,946648,changeValue_first,arraylist
27127000,43,11.21,926832,changeValue_first,vector
10378000,43,4.89,377788,changeValue_middle,arraylist
10378000,43,3.52,356980,changeValue_middle,vector
32457000,43,15.52,1163972,changeValue_last,arraylist
32457000,43,13.36,970112,changeValue_last,vector
30954000,43,13.72,950108,getValue_first,arraylist
30954000,43,13.64,958440,getValue_first,vector
28635000,43,12.88,950920,getValue_middle,arraylist
28635000,43,13.06,960744,getValue_middle,vector
8487000,43,4.07,339068,getValue_last,arraylist
8487000,43,3.09,311148,getValue_last,vector
25239000,44,11.84,855848,insert,arraylist
25239000,44,11.63,876660,insert,vector
11844000,44,5.55,440916,removeValue_first,arraylist
11844000,44,4.47,423080,removeValue_first,vector
31613000,44,15.58,1169028,removeValue_middle,arraylist
31613000,44,14.02,943964,removeValue_middle,vector
24500000,44,11.87,851084,removeValue_last,arraylist
24500000,44,11.66,879676,removeValue_last,vector
19737000,44,9.50,695460,changeValue_first,arraylist
19737000,44,9.12,661344,changeValue_first,vector
11850000,44,4.90,384432,changeValue_middle,arraylist
11850000,44,6.14,455892,changeValue_middle,vector
15511000,44,9.07,636968,changeValue_last,arraylist
15511000,44,5.39,474268,changeValue_last,vector
27029000,44,12.69,957020,getValue_first,arraylist
27029000,44,11.67,892660,getValue_first,vector
30267000,44,12.40,926212,getValue_middle,arraylist
30267000,44,13.51,946476,getValue_middle,vector
10562000,44,4.75,381112,getValue_last,arraylist
10562000,44,6.27,453500,getValue_last,vector
23319000,45,11.43,850156,insert,arraylist
23319000,45,11.62,877180,insert,vector
23695000,45,11.48,848332,removeValue_first,arraylist
23695000,45,10.83,880304,removeValue_first,vector
26628000,45,13.23,953660,removeValue_middle,arraylist
26628000,45,12.34,885884,removeValue_middle,vector
28596000,45,13.22,953040,removeValue_last,arraylist
28596000,45,12.97,944988,removeValue_last,vector
14865000,45,8.96,620812,changeValue_first,arraylist
14865000,45,7.30,540148,changeValue_first,vector
24013000,45,11.71,852448,changeValue_middle,arraylist
24013000,45,11.35,885820,changeValue_middle,vector
24324000,45,11.34,839880,changeValue_last,arraylist
24324000,45,11.24,888764,changeValue_last,vector
15252000,45,9.03,620712,getValue_first,arraylist
15252000,45,7.23,534064,getValue_first,vector
26819000,45,12.57,944120,getValue_middle,arraylist
26819000,45,11.83,883332,getValue_middle,vector
21613000,45,11.44,850484,getValue_last,arraylist
21613000,45,10.22,856984,getValue_last,vector
32463000,46,19.90,1220484,insert,arraylist
32463000,46,13.36,1001156,insert,vector
6892000,46,4.01,302792,removeValue_first,arraylist
6892000,46,2.51,273020,removeValue_first,vector
14040000,46,9.96,615040,removeValue_middle,arraylist
14040000,46,7.55,517300,removeValue_middle,vector
16302000,46,9.27,644612,removeValue_last,arraylist
16302000,46,7.19,560724,removeValue_last,vector
14765000,46,9.09,621652,changeValue_first,arraylist
14765000,46,7.30,527000,changeValue_first,vector
5870000,46,2.80,262948,changeValue_middle,arraylist
5870000,46,2.25,261444,changeValue_middle,vector
5937000,46,2.97,258020,changeValue_last,arraylist
5937000,46,2.26,255296,changeValue_last,vector
7262000,46,3.79,302280,getValue_first,arraylist
7262000,46,2.86,318420,getValue_first,vector
29883000,46,13.32,949184,getValue_middle,arraylist
29883000,46,10.97,899040,getValue_middle,vector
8473000,46,3.93,306884,getValue_last,arraylist
8473000,46,2.84,314448,getValue_last,vector
12063000,47,5.62,443104,insert,arraylist
12063000,47,6.50,450556,insert,vector
16146000,47,9.84,644048,removeValue_first,arraylist
16146000,47,10.03,607460,removeValue_first,vector
20333000,47,10.79,726940,removeValue_middle,arraylist
