Taille,Test,CPU,Mem,Action,Structure
1662200,98,5.38,129884,removeValue_first,linkedlist
1662200,98,0.87,109628,removeValue_first,vector
2626100,98,1.32,136544,removeValue_middle,arraylist
2626100,98,6.66,188228,removeValue_middle,linkedlist
2626100,98,1.18,146620,removeValue_middle,vector
2184200,98,1.20,132292,removeValue_last,arraylist
2184200,98,6.64,170080,removeValue_last,linkedlist
2184200,98,1.11,123932,removeValue_last,vector
348900,98,0.23,49920,changeValue_first,arraylist
348900,98,0.22,54040,changeValue_first,linkedlist
348900,98,0.20,50124,changeValue_first,vector
2999900,98,1.50,159284,changeValue_middle,arraylist
2999900,98,16.09,228628,changeValue_middle,linkedlist
2999900,98,1.39,158196,changeValue_middle,vector
574800,98,0.29,60484,changeValue_last,arraylist
574800,98,0.24,64308,changeValue_last,linkedlist
574800,98,0.25,58028,changeValue_last,vector
1637400,98,0.90,113976,getValue_first,arraylist
1637400,98,5.06,128432,getValue_first,linkedlist
1637400,98,0.83,115752,getValue_first,vector
2493600,98,1.21,132464,getValue_middle,arraylist
2493600,98,6.58,181316,getValue_middle,linkedlist
2493600,98,1.08,124320,getValue_middle,vector
1082700,98,0.39,72908,getValue_last,arraylist
1082700,98,3.05,102564,getValue_last,linkedlist
1082700,98,0.34,72648,getValue_last,vector
2508400,99,1.24,136508,insert,arraylist
2508400,99,6.51,180012,insert,linkedlist
2508400,99,1.08,125132,insert,vector
773400,99,0.35,64372,removeValue_first,arraylist
773400,99,2.16,94212,removeValue_first,linkedlist
773400,99,0.32,62136,removeValue_first,vector
589300,99,0.31,64604,removeValue_middle,arraylist
589300,99,0.27,63668,removeValue_middle,linkedlist
589300,99,0.25,57832,removeValue_middle,vector
2683000,99,1.44,149100,removeValue_last,arraylist
2683000,99,6.60,186460,removeValue_last,linkedlist
2683000,99,1.21,142396,removeValue_last,vector
2476200,99,1.28,132724,changeValue_first,arraylist
2476200,99,6.56,182156,changeValue_first,linkedlist
2476200,99,1.10,126020,changeValue_first,vector
2921300,99,1.43,161480,changeValue_middle,arraylist
2921300,99,16.43,229024,changeValue_middle,linkedlist
2921300,99,1.36,156604,changeValue_middle,vector
3267500,99,1.50,163364,changeValue_last,arraylist
3267500,99,15.94,234412,changeValue_last,linkedlist
3267500,99,1.49,160900,changeValue_last,vector
1519600,99,0.94,109776,getValue_first,arraylist
1519600,99,5.17,130016,getValue_first,linkedlist
1519600,99,0.82,113488,getValue_first,vector
1795000,99,0.93,113352,getValue_middle,arraylist
1795000,99,5.02,126816,getValue_middle,linkedlist
1795000,99,0.86,115740,getValue_middle,vector
2738600,99,1.57,162968,getValue_last,arraylist
2738600,99,17.10,230896,getValue_last,linkedlist
2738600,99,1.34,158648,getValue_last,vector
1975700,100,1.03,120328,insert,arraylist
1975700,100,6.27,154532,insert,linkedlist
1975700,100,0.90,109724,insert,vector
167700,100,0.23,47516,removeValue_first,arraylist
167700,100,0.21,45860,removeValue_first,linkedlist
167700,100,0.21,45716,removeValue_first,vector
2134200,100,1.30,132436,removeValue_middle,arraylist
2134200,100,6.43,164408,removeValue_middle,linkedlist
2134200,100,1.07,125360,removeValue_middle,vector
2695400,100,1.39,142940,removeValue_last,arraylist
2695400,100,6.73,188328,removeValue_last,linkedlist
2695400,100,1.11,146948,removeValue_last,vector
475500,100,0.28,58296,changeValue_first,arraylist
475500,100,0.22,56448,changeValue_first,linkedlist
475500,100,0.26,51756,changeValue_first,vector
422400,100,0.24,57512,changeValue_middle,arraylist
422400,100,0.26,54324,changeValue_middle,linkedlist
422400,100,0.24,53648,changeValue_middle,vector
2885300,100,1.49,165356,changeValue_last,arraylist
2885300,100,15.73,230516,changeValue_last,linkedlist
2885300,100,1.38,156712,changeValue_last,vector
3241100,100,1.56,165424,getValue_first,arraylist
3241100,100,15.86,230260,getValue_first,linkedlist
3241100,100,1.39,156952,getValue_first,vector
889400,100,0.36,70728,getValue_middle,arraylist
889400,100,2.94,101548,getValue_middle,linkedlist
889400,100,0.33,68272,getValue_middle,vector
3203600,100,1.51,158912,getValue_last,arraylist
3203600,100,15.60,228184,getValue_last,linkedlist
3203600,100,1.47,158660,getValue_last,vector
